date,target_next_return
2016-05-24,-0.0035566862172072
2016-05-25,-2.7166891064682195e-05
2016-05-26,0.0012020753163041
2016-05-27,-0.001898640611227
2016-05-30,0.0001810091231163
2016-05-31,0.000470384191342
2016-06-01,0.000117507584495
2016-06-02,-0.001330151134434
2016-06-03,0.0031641738755216
2016-06-06,-0.0049587042496942
2016-06-07,-0.0057311712653528
2016-06-08,-0.0030151711477042
2016-06-09,-0.0016210235232168
2016-06-10,-0.0063720486103391
2016-06-13,0.0023125638593191
2016-06-14,-0.0061387280820906
2016-06-15,0.0020720599040405
2016-06-16,0.0038734545615836
2016-06-17,0.0023903243731713
2016-06-20,-0.0003673284038764
2016-06-21,-0.0058041452550154
2016-06-22,0.0041492214087532
2016-06-23,0.0026648345073458
2016-06-24,-0.0146055466297014
2016-06-27,0.0036158013129325
2016-06-28,0.0072201779499846
2016-06-29,0.0033932822526815
2016-06-30,-0.004775971759128
2016-07-01,0.0002767348624476
2016-07-04,-0.0021602791869912
2016-07-05,-0.0012575965361779
2016-07-06,0.0011097390264769
2016-07-07,0.0009239160930006
2016-07-08,0.0026744187605999
2016-07-11,0.0007364153653816
2016-07-12,0.0066317837524731
2016-07-13,-0.0015187462799972
2016-07-14,-0.0021631611751804
2016-07-15,-0.0021035040886644
2016-07-18,0.0003676931374268
2016-07-19,-0.0018400387171971
2016-07-20,0.0007733010820424
2016-07-21,-0.0002301610863495
2016-07-22,-0.0023773324383856
2016-07-25,-0.0003229498105109
2016-07-26,0.0058339495369719
2016-07-27,0.000100838060613
2016-07-28,-0.0038513085803612
2016-07-29,-0.0029513181814742
2016-08-01,-0.0013402734846019
2016-08-02,0.0011184877362132
2016-08-03,0.0021596013693524
2016-08-04,-0.0004794840922274
2016-08-05,0.0026894794755055
2016-08-08,0.0020400049686682
2016-08-09,0.0015593729563503
2016-08-10,-0.0016236107662766
2016-08-11,-0.0030157183696083
2016-08-12,0.0019226055442849
2016-08-15,-7.351564815652813e-05
2016-08-16,-0.0033326084232004
2016-08-17,0.001704457373185
2016-08-18,-0.002784013616023
2016-08-19,0.0029773636484371
2016-08-22,0.0027941305426971
2016-08-23,-0.0007253662708826
2016-08-24,0.0005418579357026
2016-08-25,0.0020358545581161
2016-08-26,0.0031101609112064
2016-08-29,-0.0005481174676806
2016-08-30,0.0016799931723047
2016-08-31,0.0011396121628782
2016-09-01,-0.0001001598974293
2016-09-02,-0.0033502666131383
2016-09-05,-0.0007043003665917
2016-09-06,-0.001336797248843
2016-09-07,-0.0014120875776917
2016-09-08,0.0048512649595429
2016-09-09,0.0005476971962389
2016-09-12,-0.0033823820314876
2016-09-13,0.0033276584478562
2016-09-14,-0.0010958634405883
2016-09-15,-0.0020119708875073
2016-09-16,0.0007046612721842
2016-09-19,0.002184139948557
2016-09-20,-0.0031269643922359
2016-09-21,-0.0026957841790522
2016-09-22,-0.0026203207665697
2016-09-23,0.0028039722399309
2016-09-26,0.0007524217767448
2016-09-27,-0.0013309615159281
2016-09-28,0.0004867182184853
2016-09-29,-0.0049239588614681
2016-09-30,0.0073173173714075
2016-10-03,-0.0002106400763472
2016-10-04,0.0046794095374411
2016-10-05,-0.0046794095374412
2016-10-06,0.0008882310307617
2016-10-07,0.0017558003631383
2016-10-10,-0.0004752204030233
2016-10-11,-0.0012623585796158
2016-10-12,-0.0020798162073198
2016-10-13,-0.0002109318356282
2016-10-14,-0.0036394211428707
2016-10-17,0.0017754054813037
2016-10-18,-0.0014163416901813
2016-10-19,-0.0009485283347282
2016-10-20,-0.0005252004321668
2016-10-21,-0.0029723936992172
2016-10-24,-0.0009249586266664
2016-10-25,0.0020521869465122
2016-10-26,0.0008123054481694
2016-10-27,-0.0007569350446489
2016-10-28,0.0015593491467715
2016-10-31,0.0005990267642589
2016-11-01,-0.0067025479471585
2016-11-02,0.0014181600201104
2016-11-03,0.0017953936230687
2016-11-04,-0.0001479313424899
2016-11-07,-0.0046902354982812
2016-11-08,0.0025239869185702
2016-11-09,-0.0036488172598386
2016-11-10,-8.372022524213319e-05
2016-11-11,-0.0036345513534518
2016-11-14,0.0004666670831263
2016-11-15,0.0020415819093688
2016-11-16,-0.0020135487617272
2016-11-17,-0.0017465633352555
