date,lag1,lag5,roll_mean_5,roll_std_20,target_next_return
2015-04-30,0.0094850761241576,0.014051445778756,0.0009593256124598399,0.0048565484825179505,0.0013390525238522
2015-05-01,-0.0036301479264785,-0.0064056612579504,0.00250826836882036,0.004824406864498896,-0.00220066485129
2015-05-04,0.0013390525238522,0.0026483159392316,0.0015384722107160398,0.004776268330814433,-0.0031659937042046
2015-05-05,-0.00220066485129,0.0026990451833389,0.00036546443320733976,0.004820785440915888,-0.0036773041949899
2015-05-06,-0.0031659937042046,0.0094850761241576,-0.00226701163062216,0.004860268312980301,0.0023311559649434
2015-05-07,-0.0036773041949899,-0.0036301479264785,-0.00107475085233778,0.004857702607787963,-0.0027555974286088
2015-05-08,0.0023311559649434,0.0013390525238522,-0.0018936808428299799,0.00489050157567696,0.0063189818469307
2015-05-11,-0.0027555974286088,-0.00220066485129,-0.00018975150318584002,0.005039621691273861,-0.0014488050980851
2015-05-12,0.0063189818469307,-0.0031659937042046,0.00015368621803806,0.004891362970147059,9.6026687023275e-05
2015-05-13,-0.0014488050980851,-0.0036773041949899,0.000908352394440695,0.004867152911862844,-0.0009605675151339
2015-05-14,9.6026687023275e-05,0.0023311559649434,0.00025000769842523497,0.004704771705211289,0.0
2015-05-15,-0.0009605675151339,-0.0027555974286088,0.000801127184146995,0.004691472413269107,0.0065134863417754
2015-05-18,0.0,0.0063189818469307,0.0008400280831159353,0.004853664363568267,0.001145000825221
2015-05-19,0.0065134863417754,-0.0014488050980851,0.0013587892677771553,0.004822769166000837,-0.0041091351724108
2015-05-20,0.001145000825221,9.6026687023275e-05,0.0005177568958903403,0.004929573728571275,-0.0050880211701566
2015-05-21,-0.0041091351724108,-0.0009605675151339,-0.0003077338351141996,0.004068892485019662,0.0019230527171889
2015-05-22,-0.0050880211701566,0.0,7.687670832358041e-05,0.003814682470503935,-0.0041391965958597
2015-05-25,0.0019230527171889,0.0065134863417754,-0.0020536598792034394,0.0038981879977829067,0.0005689196124295
2015-05-26,-0.0041391965958597,0.001145000825221,-0.0021688761217617393,0.0038527472300281347,-0.001147827716845
2015-05-27,0.0005689196124295,-0.0041091351724108,-0.0015766146306485796,0.0031703657771453273,-0.0009463211280833
2015-05-28,-0.001147827716845,-0.0050880211701566,-0.0007482746222339197,0.0030953665778799843,-0.0014695443917302
2015-05-29,-0.0009463211280833,0.0019230527171889,-0.0014267940440177399,0.0030737341839191874,-0.0021307586799628
2015-06-01,-0.0014695443917302,-0.0041391965958597,-0.0010251064608383597,0.003071963305336332,0.001550113774031
2015-06-02,-0.0021307586799628,0.0005689196124295,-0.0008288676285180598,0.003047399985528345,0.0073111001766619
2015-06-03,0.001550113774031,-0.001147827716845,0.0008629179501833201,0.0033748012215541728,0.0109337986289316
2015-06-04,0.0073111001766619,-0.0009463211280833,0.0032389419015863,0.004093499367466637,-0.0043056950868382
2015-06-05,0.0109337986289316,-0.0014695443917302,0.0026717117625647,0.004170407309050798,-0.0030596201397674
2015-06-08,-0.0043056950868382,-0.0021307586799628,0.0024859394706037803,0.004017678408880051,0.0019324431180435
2015-06-09,-0.0030596201397674,0.001550113774031,0.0025624053394062802,0.004021694480125976,0.0037966301953309
2015-06-10,0.0019324431180435,0.0073111001766619,0.00185951134314008,0.004095682626182746,0.0038011531005229
2015-06-11,0.0037966301953309,0.0109337986289316,0.00043298223745834037,0.00414682992041324,-0.0041820188851311
2015-06-12,0.0038011531005229,-0.0043056950868382,0.0004577174777997602,0.0042779007119490625,-0.0065267256063296
2015-06-15,-0.0041820188851311,-0.0030596201397674,-0.00023570361551267984,0.004296984888614766,0.0050969866034226
2015-06-16,-0.0065267256063296,0.0019324431180435,0.00039720508156314006,0.004443006239993909,-0.0009543341786691
2015-06-17,0.0050969866034226,0.0037966301953309,-0.0005529877932368598,0.004349680240540818,-0.0004774519049946
2015-06-18,-0.0009543341786691,0.0038011531005229,-0.00140870879434036,0.00418512163905248,0.0008306696724253
2015-06-19,-0.0004774519049946,-0.0041820188851311,-0.0004061710828290797,0.00417171742672371,-0.004112396706173
2015-06-22,0.0008306696724253,-0.0065267256063296,7.669469720224028e-05,0.004170287613097297,0.0017138911586867
2015-06-23,-0.004112396706173,0.0050969866034226,-0.0005999243917449396,0.004181081828509887,-0.0021644533377465
2015-06-24,0.0017138911586867,-0.0009543341786691,-0.0008419482235604194,0.004205488753632181,0.0029486785389119
2015-06-25,-0.0021644533377465,-0.0004774519049946,-0.00015672213477911957,0.004231891128866736,0.0029495537231429
2015-06-26,0.0029486785389119,0.0008306696724253,0.0002670546753644004,0.004237260527063031,-0.0163069656008873
2015-06-29,0.0029495537231429,-0.004112396706173,-0.00217185910357846,0.005619661620800281,0.0061811953541549
2015-06-30,-0.0163069656008873,0.0017138911586867,-0.00127839826448482,0.005770549531217702,0.0021160030003516
2015-07-01,0.0061811953541549,-0.0021644533377465,-0.0004223069968652,0.005560887368586832,0.0058246940495005
2015-07-02,0.0021160030003516,0.0029486785389119,0.00015289610525252,0.005155828274933635,-0.0008409493357153
2015-07-03,0.0058246940495005,0.0029495537231429,-0.00060520450651912,0.005074032995514536,-0.0078703252634255
2015-07-06,-0.0008409493357153,-0.0163069656008873,0.0010821235609732405,0.005318131413593754,0.0038181277046953
2015-07-07,-0.0078703252634255,0.0061811953541549,0.0006095100310813205,0.005373517359157003,0.0003166908940311
2015-07-08,0.0038181277046953,0.0021160030003516,0.00024964760981722057,0.005296496950416116,0.0043089372048834
2015-07-09,0.0003166908940311,0.0058246940495005,-5.350375910619948e-05,0.005317710417259464,0.0017374237348574
2015-07-10,0.0043089372048834,-0.0008409493357153,0.0004621708550083405,0.00526154595391973,-0.0022725621581531
2015-07-13,0.0017374237348574,-0.0078703252634255,0.0015817234760628202,0.005079069644276596,-0.0016648950757355
2015-07-14,-0.0022725621581531,0.0038181277046953,0.0004851189199766603,0.004961693775035844,-0.0042222642873216
2015-07-15,-0.0016648950757355,0.0003166908940311,-0.0004226721162938799,0.005037213355838257,0.0020174943712722
2015-07-16,-0.0042222642873216,0.0043089372048834,-0.0008809606830161198,0.005063568016065646,-0.0002879970966182
2015-07-17,0.0020174943712722,0.0017374237348574,-0.00128604484931124,0.0050576672653371195,0.0006717498890401
2015-07-20,-0.0002879970966182,-0.0022725621581531,-0.0006971824398725999,0.004983847147603803,0.0012463232653071
2015-07-21,0.0006717498890401,-0.0016648950757355,-0.00011493877166407991,0.004976603482411964,0.0037297906739994
2015-07-22,0.0012463232653071,-0.0042222642873216,0.0014754722206001202,0.0050184726171967516,0.0008205641514469
2015-07-23,0.0037297906739994,0.0020174943712722,0.0012360861766350603,0.004981917527976859,0.0052700418223232
2015-07-24,0.0008205641514469,-0.0002879970966182,0.0023476939604233403,0.005072804618180403,0.0018009935755024
2015-07-27,0.0052700418223232,0.0006717498890401,0.0025735426977158003,0.0033710632576221936,0.0103731840981997
2015-07-28,0.0018009935755024,0.0012463232653071,0.0043989148642943204,0.003783399494154247,-0.0027312460151061
2015-07-29,0.0103731840981997,0.0037297906739994,0.0031067075264732203,0.0038802409628478757,-0.0014390530006966
2015-07-30,-0.0027312460151061,0.0008205641514469,0.0026547840960445203,0.003759285866289566,-0.0028936731178529
2015-07-31,-0.0014390530006966,0.0052700418223232,0.0010220411080093,0.003828409665580241,0.0013206246142895
2015-08-03,-0.0028936731178529,0.0018009935755024,0.0009259673157667204,0.0032940349286491206,0.0007538763738107
2015-08-04,0.0013206246142895,0.0103731840981997,-0.0009978942291110798,0.0032345864338560195,0.00291590067663
2015-08-05,0.0007538763738107,-0.0027312460151061,0.00013153510923614027,0.0032589438936280854,0.0026545261422414
2015-08-06,0.00291590067663,-0.0014390530006966,0.0009502509378237402,0.0031961429546564124,0.0037118809520382
2015-08-07,0.0026545261422414,-0.0028936731178529,0.0022713617518019605,0.003247780063883521,0.0060479421799633
2015-08-10,0.0037118809520382,0.0013206246142895,0.00321682526493672,0.0033226113125542447,0.0050891419201858
2015-08-11,0.0060479421799633,0.0007538763738107,0.00408387837421174,0.003326520459067664,0.0068064250483049
2015-08-12,0.0050891419201858,0.00291590067663,0.00486198324854672,0.003186632808750489,-0.0025699765594538
2015-08-13,0.0068064250483049,0.0026545261422414,0.0038170827082076803,0.003365553022950558,0.0002757177016563
2015-08-14,-0.0025699765594538,0.0037118809520382,0.0031298500581313005,0.003347205949540313,-0.0042353881012925
2015-08-17,0.0002757177016563,0.0060479421799633,0.0010731840018801402,0.0036185573160039002,-0.0001844735433373
2015-08-18,-0.0042353881012925,0.0050891419201858,1.8460909175520063e-05,0.003645751640463421,-0.0051814464660633
2015-08-19,-0.0001844735433373,0.0068064250483049,-0.00237911339369812,0.0039257340199646195,-0.003903696611764
2015-08-20,-0.0051814464660633,-0.0025699765594538,-0.0026458574041601595,0.004093845107370321,0.0035326192504859
2015-08-21,-0.003903696611764,0.0002757177016563,-0.0019944770943942395,0.004024274298696864,-9.28185184562756e-05
2015-08-24,0.0035326192504859,-0.0042353881012925,-0.0011659631778269948,0.004029112919968133,0.0021971204480585
2015-08-25,-9.28185184562756e-05,-0.0001844735433373,-0.0006896443795478349,0.0034286556491959492,0.0045549926078259
2015-08-26,0.0021971204480585,-0.0051814464660633,0.0012576434352300052,0.003442019563008193,-0.0053609600348447
2015-08-27,0.0045549926078259,-0.003903696611764,0.0009661907506138652,0.0036772464670368683,0.0060981638403732
2015-08-28,-0.0053609600348447,0.0035326192504859,0.0014792996685913252,0.0037505501864041626,-0.0073964983429566
2015-08-31,0.0060981638403732,-9.28185184562756e-05,1.8563703691260384e-05,0.004194003707661269,0.0053679062146707
2015-09-01,-0.0073964983429566,0.0021971204480585,0.0006527208570137003,0.004311176859574527,0.0007381560853817
2015-09-02,0.0053679062146707,0.0045549926078259,-0.00011064644747513964,0.00428927095179346,0.0032229731720519
2015-09-03,0.0007381560853817,-0.0053609600348447,0.0016061401939041805,0.004302616081362471,-0.0039611292574336
2015-09-04,0.0032229731720519,0.0060981638403732,-0.0004057184256571797,0.00437938926128819,0.0004613701587232
2015-09-07,-0.0039611292574336,-0.0073964983429566,0.0011658552746787805,0.004194198465649171,0.0046023602578977
2015-09-08,0.0004613701587232,0.0053679062146707,0.0010127460833241806,0.004167506551550014,0.006499163630041
2015-09-09,0.0046023602578977,0.0007381560853817,0.0021649475922560406,0.004143802330539624,-0.0018995802206182
2015-09-10,0.006499163630041,0.0032229731720519,0.0011404369137220205,0.004123653875639601,0.0039322285643626
2015-09-11,-0.0018995802206182,-0.0039611292574336,0.0027191084780812604,0.0042003436677017225,0.0007008577520208
2015-09-14,0.0039322285643626,0.0004613701587232,0.0027670059967407805,0.004060504228473675,-0.0039203208068025
2015-09-15,0.0007008577520208,0.0046023602578977,0.0010624697838007402,0.004180872987228546,0.003010054463933
2015-09-16,-0.0039203208068025,0.006499163630041,0.0003646479505791402,0.004000647746987002,-0.0022065014582604
2015-09-17,0.003010054463933,-0.0018995802206182,0.0003032637030507002,0.003914520904762388,0.0010217412064418
2015-09-18,-0.0022065014582604,0.0039322285643626,-0.0002788337685334599,0.0038714383109419805,-0.0020080396856429
2015-09-21,0.0010217412064418,0.0007008577520208,-0.0008206132560661999,0.003917689383129369,-0.0064161262576258
2015-09-22,-0.0020080396856429,-0.0039203208068025,-0.0013197743462308599,0.004201660182988091,-0.0026702326592166
2015-09-23,-0.0064161262576258,0.003010054463933,-0.0024558317708607796,0.0041348403950554865,0.0099083418558637
2015-09-24,-0.0026702326592166,-0.0022065014582604,-3.286310803595968e-05,0.004472121728167793,-0.0018823040813436
2015-09-25,0.0099083418558637,0.0010217412064418,-0.0006136721655930396,0.0043313218244398,0.003250739742947
2015-09-28,-0.0018823040813436,-0.0020080396856429,0.0004380837201249404,0.003986437421956434,-0.0020990416893716
2015-09-29,0.003250739742947,-0.0064161262576258,0.0013015006337757805,0.0038980285451306732,-0.0018287992444445
2015-09-30,-0.0020990416893716,-0.0026702326592166,0.0014697873167302006,0.003930666224531388,-0.0042281669026659
2015-10-01,-0.0018287992444445,0.0099083418558637,-0.0013575144349757195,0.003996668687350923,0.004310538592032
2015-10-02,-0.0042281669026659,-0.0018823040813436,-0.00011894590030059951,0.003991965994721784,-0.0027401237232
2015-10-05,0.004310538592032,0.003250739742947,-0.0013171185935299996,0.004051125236586296,0.0021084703615834
2015-10-06,-0.0027401237232,-0.0020990416893716,-0.0004756161833389995,0.003952949551487139,-0.0018331574457164
2015-10-07,0.0021084703615834,-0.0018287992444445,-0.0004764878235933795,0.003691442521761341,0.0034527422053043
2015-10-08,-0.0018331574457164,-0.0042281669026659,0.0010596939980006604,0.0037573509899672107,-0.0030858855107762
2015-10-09,0.0034527422053043,0.004310538592032,-0.00041959082256097947,0.0037003721643329196,0.0020155824234387
2015-10-12,-0.0030858855107762,-0.0027401237232,0.0005315504067667606,0.0037301524265364837,0.0006404656945362
2015-10-13,0.0020155824234387,0.0021084703615834,0.0002379494733573206,0.0036396820401580917,-0.0023809119186295
2015-10-14,0.0006404656945362,-0.0018331574457164,0.0001283985787747006,0.0036014650610818977,-0.0011925851171276
2015-10-15,-0.0023809119186295,0.0034527422053043,-0.0008006668857116796,0.003581826147108003,-0.0073706026337014
2015-10-16,-0.0011925851171276,-0.0030858855107762,-0.0016576103102967192,0.0038833135746897725,0.0010258816459917
2015-10-19,-0.0073706026337014,0.0020155824234387,-0.0018555504657861194,0.0038886041675008504,0.0006464334975483
2015-10-20,0.0010258816459917,0.0006404656945362,-0.0018543569051836996,0.0036535023809680096,0.0019737022107029
2015-10-21,0.0006464334975483,-0.0023809119186295,-0.0009834340793172195,0.003636510779459729,0.0028061843490753
2015-10-22,0.0019737022107029,-0.0011925851171276,-0.00018368018607663937,0.002933876271375212,-0.0090447843422502
2015-10-23,0.0028061843490753,-0.0073706026337014,-0.0005185165277863994,0.0034875553669239533,-0.0001854735117532
2015-10-26,-0.0090447843422502,0.0010258816459917,-0.0007607875593353796,0.003372487811413961,0.0075842450778617
2015-10-27,-0.0001854735117532,0.0006464334975483,0.0006267747567273004,0.003823419887494024,0.0022889491428832
2015-10-28,0.0075842450778617,0.0019737022107029,0.0006898241431633603,0.003849899639580153,-0.003228047543595
2015-10-29,0.0022889491428832,0.0028061843490753,-0.0005170222353706997,0.003802948305156632,0.0012059811931986
2015-10-30,-0.003228047543595,-0.0090447843422502,0.0015331308717190604,0.0036807230737467074,0.0003127534567641
2015-11-02,0.0012059811931986,-0.0001854735117532,0.0016327762654225208,0.0036379936376011272,9.210049655475092e-06
2015-11-03,0.0003127534567641,0.0075842450778617,0.00011776925978127556,0.003602496372407106,-0.0009662016677313
2015-11-04,9.210049655475092e-06,0.0022889491428832,-0.0005332609023416244,0.0035879871418581003,-0.0066506828244211
2015-11-05,-0.0009662016677313,-0.003228047543595,-0.0012177879585068443,0.0037493382547808445,0.0038018266242784
2015-11-06,-0.0066506828244211,0.0012059811931986,-0.0006986188722908841,0.003828017114616067,-0.003616456235927
2015-11-09,0.0038018266242784,0.0003127534567641,-0.0014844608108291041,0.0038517948900798154,2.7725274345273448e-05
2015-11-10,-0.003616456235927,9.210049655475092e-06,-0.0014807577658911444,0.0038441003417918184,0.0001390566121146
2015-11-11,2.7725274345273448e-05,-0.0009662016677313,-0.0012597061099219645,0.003826482131969724,0.0004816336151019
2015-11-12,0.0001390566121146,-0.0066506828244211,0.00016675717798263545,0.0038292007292106346,0.0016653788713709
2015-11-13,0.0004816336151019,0.0038018266242784,-0.0002605323725988646,0.0035038203037002715,-0.0029997701948761
2015-11-16,0.0016653788713709,-0.003616456235927,-0.00013719516438868463,0.0035551558785031964,0.0004171885959043
2015-11-17,-0.0029997701948761,2.7725274345273448e-05,-5.9302500076879316e-05,0.0035528177557115244,0.000546667965302
2015-11-18,0.0004171885959043,0.0001390566121146,2.2219770560600684e-05,0.003522670788985839,0.0071076919159738
2015-11-19,0.000546667965302,0.0004816336151019,0.0013474314307349807,0.0038224890751922622,-0.0002391708448434
2015-11-20,0.0071076919159738,0.0016653788713709,0.0009665214874921207,0.003221583044446152,-0.0021090640557701
2015-11-23,-0.0002391708448434,-0.0029997701948761,0.0011446627153133206,0.003265595915543323,-0.0012084843461918
2015-11-24,-0.0021090640557701,0.0004171885959043,0.0008195281268941007,0.002814583750487582,-0.0006833534470083
2015-11-25,-0.0012084843461918,0.000546667965302,0.0005735238444320407,0.002759780711914513,0.0025830160257614
2015-11-26,-0.0006833534470083,0.0071076919159738,-0.0003314113336104393,0.0027419848654443198,-8.292495543394288e-05
2015-11-27,0.0025830160257614,-0.0002391708448434,-0.00030016215572854787,0.0027277873749694008,0.0046147628570589
2015-11-30,-8.292495543394288e-05,-0.0021090640557701,0.0010446032268372522,0.002913066539750765,-0.0025989449606036
2015-12-01,0.0046147628570589,-0.0012084843461918,0.0007665111039548922,0.002973832940375346,0.0025713926097686
2015-12-02,-0.0025989449606036,-0.0006833534470083,0.001417460315310272,0.00301533667532285,-0.0088531043237096
2015-12-03,0.0025713926097686,0.0025830160257614,-0.0008697637545839277,0.003290730969883345,0.0037036899945127
2015-12-04,-0.0088531043237096,-8.292495543394288e-05,-0.0001124407645945992,0.0032852436570477653,-9.22109397885612e-05
2015-12-07,0.0037036899945127,0.0046147628570589,-0.0010538355239640914,0.0031752816187784224,-0.0006732106038364
2015-12-08,-9.22109397885612e-05,-0.0025989449606036,-0.0006686886526106515,0.003181399023182905,-0.0022538179167919
2015-12-09,-0.0006732106038364,0.0025713926097686,-0.0016337307579227516,0.003226659740542165,0.0016354018727479
2015-12-10,-0.0022538179167919,-0.0088531043237096,0.00046397048136874854,0.0032433297616864835,-0.0015151448797721
2015-12-11,0.0016354018727479,0.0037036899945127,-0.0005797964934882115,0.0032432280984325784,-0.0009805547271194
2015-12-14,-0.0015151448797721,-9.22109397885612e-05,-0.0007574652509543792,0.0031792742986359985,0.0026803513095184
2015-12-15,-0.0009805547271194,-0.0006732106038364,-8.675286828341922e-05,0.0032286386026238356,0.0
2015-12-16,0.0026803513095184,-0.0022538179167919,0.00036401071507496084,0.003227966751297145,-0.0036711451547962
2015-12-17,0.0,0.0016354018727479,-0.0006972986904338592,0.002910596477488509,-0.001140141360465
2015-12-18,-0.0036711451547962,-0.0015151448797721,-0.0006222979865724391,0.0029153674446199132,-4.632707301353865e-05
2015-12-21,-0.001140141360465,-0.0009805547271194,-0.00043545245575126693,0.002889584274408779,0.0045806232466656
2015-12-22,-4.632707301353865e-05,0.0026803513095184,-5.539806832182692e-05,0.0030685470504173383,-0.0012934166091935
2015-12-23,0.0045806232466656,0.0,-0.000314081390160527,0.003078095548897557,-0.0012025137456884
2015-12-24,-0.0012934166091935,-0.0036711451547962,0.00017964489166103292,0.0030268478263114802,0.0008788980294696
2015-12-25,-0.0012025137456884,-0.001140141360465,0.0005834527696479529,0.0030364418453823383,0.0006009645038188
2015-12-28,0.0008788980294696,-4.632707301353865e-05,0.0007129110850144206,0.0028389431663700193,0.0019389607850421
2015-12-29,0.0006009645038188,0.0045806232466656,0.00018457859268972062,0.002834145428257767,1.8473365475842245e-05
2015-12-30,0.0019389607850421,-0.0012934166091935,0.00044695658762358904,0.0027650553409792962,-0.0035298746406638
2015-12-31,1.8473365475842245e-05,-0.0012025137456884,-1.851559137149095e-05,0.0021047824589009224,0.0065232157826019
2016-01-01,-0.0035298746406638,0.0008788980294696,0.0011103479592549689,0.0024201395168044607,-0.0024585312442113
2016-01-04,0.0065232157826019,0.0006009645038188,0.000498448809648949,0.0024847451809831968,0.0004608173491265
2016-01-05,-0.0024585312442113,0.0019389607850421,0.00020282012246582897,0.002481567593803246,-0.0009680277949479
2016-01-06,0.0004608173491265,1.8473365475842245e-05,5.519890381080507e-06,0.0024370125734659684,0.001410296207461
2016-01-07,-0.0009680277949479,-0.0035298746406638,0.0009935540600060405,0.0024305247925113195,1.844648126833071e-05
2016-01-08,0.001410296207461,0.0065232157826019,-0.0003073998002606733,0.0024019302226948266,-0.000433033059555
2016-01-11,1.844648126833071e-05,-0.0024585312442113,9.769983667058671e-05,0.002391518717199895,0.0019883402433723
2016-01-12,-0.000433033059555,0.0004608173491265,0.0004032044155197467,0.002360453116041775,0.0001011822927027
2016-01-13,0.0019883402433723,-0.0009680277949479,0.0006170464330498668,0.0023601621698228436,0.0067815838148766
2016-01-14,0.0001011822927027,0.001410296207461,0.0016913039545329868,0.0025933442865056213,-0.003201745111121
2016-01-15,0.0067815838148766,1.844648126833071e-05,0.0010472656360551206,0.002703526213686676,0.0021965242618914
2016-01-18,-0.003201745111121,-0.000433033059555,0.0015731771003444008,0.002720505073878811,0.0008225087655073
