date,price
2022-08-09,105.33837127685547
2022-08-10,105.15619659423828
2022-08-11,104.80093383789062
2022-08-12,105.21086883544922
2022-08-15,105.10154724121094
2022-08-16,105.12886810302734
2022-08-17,104.8100357055664
2022-08-18,105.34749603271484
2022-08-19,105.1653060913086
2022-08-22,104.96488189697266
2022-08-23,105.13797760009766
2022-08-24,105.11978149414062
2022-08-25,105.44771575927734
2022-08-26,105.29283142089844
2022-08-29,104.88288116455078
2022-08-30,104.70069885253906
2022-08-31,103.77147674560547
2022-09-01,102.98540496826172
2022-09-02,103.5943374633789
2022-09-05,103.5943374633789
2022-09-06,102.60710906982422
2022-09-07,103.0315170288086
2022-09-08,102.4594955444336
2022-09-09,102.50559997558594
2022-09-12,102.20114135742188
2022-09-13,101.89668273925781
2022-09-14,102.15501403808594
2022-09-15,101.6383285522461
2022-09-16,101.21392822265625
2022-09-19,100.75260162353516
2022-09-20,100.59574890136719
2022-09-21,100.78949737548828
2022-09-22,99.64541625976562
2022-09-23,99.22101593017578
2022-09-26,97.63407897949219
2022-09-27,97.11737060546875
2022-09-28,98.83349609375
2022-09-29,97.44953155517578
2022-09-30,96.78523254394531
2022-10-03,98.03079223632812
2022-10-04,98.4183120727539
2022-10-05,97.64330291748047
2022-10-06,97.32038116455078
2022-10-07,97.34806823730469
2022-10-10,96.79447937011719
2022-10-11,97.34806823730469
2022-10-12,97.54178619384766
2022-10-13,97.43108367919922
2022-10-14,97.51412963867188
2022-10-17,97.78169250488281
2022-10-18,97.52336883544922
2022-10-19,97.02511596679688
2022-10-20,96.932861328125
2022-10-21,97.18195343017578
2022-10-24,97.4126205444336
2022-10-25,97.80937194824219
2022-10-26,97.6617431640625
2022-10-27,98.4183120727539
2022-10-28,98.29837799072266
2022-10-31,98.15996551513672
2022-11-01,98.14151000976562
2022-11-02,97.9200668334961
2022-11-03,96.83135223388672
2022-11-04,97.19120025634766
2022-11-07,97.31114959716797
2022-11-08,97.44953155517578
2022-11-09,97.24657440185547
2022-11-10,98.8611831665039
2022-11-11,98.80582427978516
